engine_hp,engine_cylinders,highway_mpg,city_mpg,popularity,log_price,age,number_of_doors_2,number_of_doors_3,number_of_doors_4,transmission_type_manual,transmission_type_automatic,make_chevrolet,make_ford,make_volkswagen,make_toyota,make_dodge,make_nissan
155.0,4.0,28,22,481,9.506734385029985,12,0,0,1,1,0,0,0,0,0,0,0
155.0,4.0,28,22,481,9.645364282325891,12,0,0,1,1,0,0,0,0,0,0,0
155.0,4.0,26,21,481,9.761347785375005,12,0,0,1,0,1,0,0,0,0,0,0
155.0,4.0,28,22,481,9.658226195968298,12,0,0,1,1,0,0,0,0,0,0,0
155.0,4.0,26,21,481,9.732105935780508,12,0,0,1,0,1,0,0,0,0,0,0
155.0,4.0,28,22,481,9.625755810937516,12,0,0,1,1,0,0,0,0,0,0,0
155.0,4.0,28,22,481,9.683464128558162,12,0,0,1,0,1,0,0,0,0,0,0
155.0,4.0,26,21,481,9.71414138080521,12,0,0,1,0,1,0,0,0,0,0,0
155.0,4.0,26,21,481,9.789758787207784,12,0,0,1,0,1,0,0,0,0,0,0
155.0,4.0,28,22,481,9.571505221187767,12,0,0,1,0,1,0,0,0,0,0,0
155.0,4.0,26,21,481,9.772809228894012,12,0,0,1,0,1,0,0,0,0,0,0
155.0,4.0,26,21,481,9.717157974344635,11,0,0,1,0,1,0,0,0,0,0,0
155.0,4.0,28,22,481,9.648595302907339,11,0,0,1,0,1,0,0,0,0,0,0
155.0,4.0,28,22,481,9.680344001221918,11,0,0,1,0,1,0,0,0,0,0,0
155.0,4.0,28,22,481,9.55393007636626,11,0,0,1,1,0,0,0,0,0,0,0
155.0,4.0,26,21,481,9.686574550972555,11,0,0,1,0,1,0,0,0,0,0,0
155.0,4.0,28,22,481,9.635608107380527,11,0,0,1,1,0,0,0,0,0,0,0
155.0,4.0,28,22,481,9.588776807696428,11,0,0,1,1,0,0,0,0,0,0,0
155.0,4.0,26,21,481,9.740968623038354,11,0,0,1,0,1,0,0,0,0,0,0
155.0,4.0,26,21,481,9.746833742490752,11,0,0,1,0,1,0,0,0,0,0,0
155.0,4.0,28,22,481,9.615805480084347,11,0,0,1,0,1,0,0,0,0,0,0
155.0,4.0,28,22,481,9.692766521220475,11,0,0,1,0,1,0,0,0,0,0,0
155.0,4.0,28,22,481,9.622450022803015,11,0,0,1,1,0,0,0,0,0,0,0
155.0,4.0,28,22,481,9.568014816247999,10,0,0,1,1,0,0,0,0,0,0,0
155.0,4.0,26,21,481,9.698920386794853,10,0,0,1,0,1,0,0,0,0,0,0
155.0,4.0,26,21,481,9.752664662801545,10,0,0,1,0,1,0,0,0,0,0,0
155.0,4.0,28,22,481,9.635608107380527,10,0,0,1,0,1,0,0,0,0,0,0
155.0,4.0,28,22,481,9.692766521220475,10,0,0,1,0,1,0,0,0,0,0,0
135.0,6.0,22,16,5657,7.601402334583733,22,0,1,0,0,1,0,1,0,0,0,0
135.0,6.0,22,15,5657,7.601402334583733,22,0,1,0,0,1,0,1,0,0,0,0
155.0,6.0,18,14,5657,7.601402334583733,22,0,1,0,0,1,0,1,0,0,0,0
135.0,6.0,22,15,5657,7.601402334583733,22,0,1,0,0,1,0,1,0,0,0,0
140.0,6.0,21,15,5657,7.601402334583733,21,0,1,0,0,1,0,1,0,0,0,0
155.0,6.0,19,13,5657,7.601402334583733,21,0,1,0,0,1,0,1,0,0,0,0
140.0,6.0,21,15,5657,7.601402334583733,21,0,1,0,0,1,0,1,0,0,0,0
140.0,6.0,22,16,5657,7.601402334583733,21,0,1,0,0,1,0,1,0,0,0,0
140.0,6.0,21,15,5657,7.601402334583733,20,0,1,0,0,1,0,1,0,0,0,0
140.0,6.0,22,15,5657,7.601402334583733,20,0,1,0,0,1,0,1,0,0,0,0
152.0,6.0,17,13,5657,7.601402334583733,20,0,1,0,0,1,0,1,0,0,0,0
140.0,6.0,22,15,5657,7.601402334583733,20,0,1,0,0,1,0,1,0,0,0,0
170.0,6.0,27,18,26,10.016637650468784,15,1,0,0,0,1,0,0,0,0,0,0
170.0,6.0,27,18,26,9.956127439860307,15,1,0,0,0,1,0,0,0,0,0,0
140.0,4.0,30,21,26,9.883590920821671,15,0,0,1,0,1,0,0,0,0,0,0
170.0,6.0,27,18,26,9.956127439860307,15,0,0,1,0,1,0,0,0,0,0,0
140.0,4.0,30,21,26,9.787290758133617,15,0,0,1,0,1,0,0,0,0,0,0
140.0,4.0,30,21,26,9.787290758133617,15,1,0,0,0,1,0,0,0,0,0,0
140.0,4.0,30,21,26,9.896261507444388,15,1,0,0,0,1,0,0,0,0,0,0
170.0,6.0,27,18,26,10.005412172258053,15,0,0,1,0,1,0,0,0,0,0,0
170.0,6.0,27,18,26,9.97980023538529,14,0,0,1,0,1,0,0,0,0,0,0
140.0,4.0,30,21,26,9.802893437300426,14,1,0,0,0,1,0,0,0,0,0,0
170.0,6.0,27,18,26,9.97980023538529,14,1,0,0,0,1,0,0,0,0,0,0
140.0,4.0,30,21,26,9.905285934477508,14,0,0,1,0,1,0,0,0,0,0,0
170.0,6.0,27,18,26,10.040463007563206,14,1,0,0,0,1,0,0,0,0,0,0
170.0,6.0,27,18,26,10.029503273118987,14,0,0,1,0,1,0,0,0,0,0,0
140.0,4.0,30,21,26,9.802893437300426,14,0,0,1,0,1,0,0,0,0,0,0
140.0,4.0,30,21,26,9.905285934477508,14,1,0,0,0,1,0,0,0,0,0,0
170.0,6.0,27,18,26,10.057752511547557,13,1,0,0,0,1,0,0,0,0,0,0
140.0,4.0,31,21,26,9.824768967824722,13,0,0,1,0,1,0,0,0,0,0,0
170.0,6.0,27,18,26,9.998161166138809,13,0,0,1,0,1,0,0,0,0,0,0
140.0,4.0,31,21,26,9.92505333045069,13,1,0,0,0,1,0,0,0,0,0,0
140.0,4.0,31,21,26,9.824768967824722,13,1,0,0,0,1,0,0,0,0,0,0
140.0,4.0,31,21,26,9.92505333045069,13,0,0,1,0,1,0,0,0,0,0,0
170.0,6.0,27,18,26,10.046981652174857,13,0,0,1,0,1,0,0,0,0,0,0
170.0,6.0,27,18,26,9.998161166138809,13,1,0,0,0,1,0,0,0,0,0,0
200.0,8.0,20,14,1624,7.601402334583733,26,1,0,0,0,1,0,0,0,0,0,0
200.0,8.0,20,14,1624,7.711996507047669,25,1,0,0,0,1,0,0,0,0,0,0
295.0,8.0,20,13,1624,7.765993079407675,24,1,0,0,0,1,0,0,0,0,0,0
250.0,6.0,21,14,3105,10.595408982170255,14,0,0,1,1,0,0,0,0,0,0,0
250.0,6.0,20,15,3105,10.62135173563291,14,0,0,1,0,1,0,0,0,0,0,0
300.0,8.0,19,14,3105,10.75685978366411,13,0,0,1,0,1,0,0,0,0,0,0
250.0,6.0,20,15,3105,10.595408982170255,13,0,0,1,0,1,0,0,0,0,0,0
250.0,6.0,21,14,3105,10.595408982170255,13,0,0,1,1,0,0,0,0,0,0,0
250.0,6.0,21,14,3105,10.602890127258581,12,0,0,1,1,0,0,0,0,0,0,0
300.0,8.0,19,14,3105,10.763229096719098,12,0,0,1,0,1,0,0,0,0,0,0
250.0,6.0,20,15,3105,10.602890127258581,12,0,0,1,0,1,0,0,0,0,0,0
220.0,4.0,27,20,3105,10.614007941153417,3,0,0,1,0,1,0,0,0,0,0,0
220.0,4.0,27,20,3105,10.675931008412125,3,0,0,1,0,1,0,0,0,0,0,0
220.0,4.0,27,20,3105,10.803669227477098,3,0,0,1,0,1,0,0,0,0,0,0
220.0,4.0,28,21,3105,10.703266939811954,2,0,0,1,0,1,0,0,0,0,0,0
220.0,4.0,28,21,3105,10.65492722584759,2,0,0,1,0,1,0,0,0,0,0,0
220.0,4.0,28,21,3105,10.815790343132422,2,0,0,1,0,1,0,0,0,0,0,0
220.0,4.0,28,21,3105,10.661977618146238,1,0,0,1,0,1,0,0,0,0,0,0
220.0,4.0,28,21,3105,10.709985739582528,1,0,0,1,0,1,0,0,0,0,0,0
540.0,8.0,24,16,3916,11.672498559754418,2,0,0,1,0,1,0,0,0,0,0,0
600.0,8.0,24,15,3916,11.713422508992204,1,0,0,1,0,1,0,0,0,0,0,0
600.0,8.0,24,15,3916,11.715874472198905,0,0,0,1,0,1,0,0,0,0,0,0
540.0,8.0,24,16,3916,11.814517839013352,3,0,0,1,0,1,0,0,0,0,0,0
540.0,8.0,25,16,3916,11.792078770667635,3,0,0,1,0,1,0,0,0,0,0,0
540.0,8.0,24,16,3916,11.785247676408115,3,0,0,1,0,1,0,0,0,0,0,0
540.0,8.0,25,16,3916,11.762134344805622,3,0,0,1,0,1,0,0,0,0,0,0
540.0,8.0,25,16,3916,11.792078770667635,2,0,0,1,0,1,0,0,0,0,0,0
540.0,8.0,24,16,3916,11.785247676408115,2,0,0,1,0,1,0,0,0,0,0,0
540.0,8.0,24,16,3916,11.814517839013352,2,0,0,1,0,1,0,0,0,0,0,0
540.0,8.0,25,16,3916,11.762134344805622,2,0,0,1,0,1,0,0,0,0,0,0
600.0,8.0,24,16,3916,11.827743504053695,0,0,0,1,0,1,0,0,0,0,0,0
375.0,8.0,19,13,3916,11.827013315851762,14,1,0,0,0,1,0,0,0,0,0,0
198.0,4.0,33,35,2009,10.19058195234216,8,0,0,1,0,1,0,0,0,0,0,1
158.0,4.0,33,35,2009,10.195447959847472,7,0,0,1,0,1,0,0,0,0,0,1
198.0,4.0,33,33,2009,10.196194479235656,6,0,0,1,0,1,0,0,0,0,0,1
182.0,4.0,38,27,2009,10.023978030870751,2,0,0,1,0,1,0,0,0,0,0,1
182.0,4.0,38,27,2009,10.24533815691556,2,0,0,1,0,1,0,0,0,0,0,1
270.0,6.0,32,22,2009,10.37195875822042,2,0,0,1,0,1,0,0,0,0,0,1
182.0,4.0,38,27,2009,10.012386799492118,2,0,0,1,0,1,0,0,0,0,0,1
270.0,6.0,32,22,2009,10.303303400245593,2,0,0,1,0,1,0,0,0,0,0,1
270.0,6.0,32,22,2009,10.384400211352366,2,0,0,1,0,1,0,0,0,0,0,1
270.0,6.0,32,22,2009,10.183049243755137,2,0,0,1,0,1,0,0,0,0,0,1
182.0,4.0,38,27,2009,10.115408363827857,2,0,0,1,0,1,0,0,0,0,0,1
270.0,6.0,32,22,2009,10.37633089597424,1,0,0,1,0,1,0,0,0,0,0,1
270.0,6.0,32,22,2009,10.217969771265725,1,0,0,1,0,1,0,0,0,0,0,1
182.0,4.0,39,27,2009,10.021315031649332,1,0,0,1,0,1,0,0,0,0,0,1
182.0,4.0,39,27,2009,10.038935856711177,1,0,0,1,0,1,0,0,0,0,0,1
182.0,4.0,37,27,2009,10.10524402196869,1,0,0,1,0,1,0,0,0,0,0,1
182.0,4.0,39,27,2009,10.144903148637786,1,0,0,1,0,1,0,0,0,0,0,1
182.0,4.0,39,27,2009,10.26014749636236,1,0,0,1,0,1,0,0,0,0,0,1
270.0,6.0,32,22,2009,10.239638308916676,1,0,0,1,0,1,0,0,0,0,0,1
270.0,6.0,32,22,2009,10.394855089644995,1,0,0,1,0,1,0,0,0,0,0,1
179.0,4.0,39,27,2009,10.144903148637786,0,0,0,1,0,1,0,0,0,0,0,1
179.0,4.0,39,27,2009,10.021315031649332,0,0,0,1,0,1,0,0,0,0,0,1
270.0,6.0,32,22,2009,10.394855089644995,0,0,0,1,0,1,0,0,0,0,0,1
179.0,4.0,39,27,2009,10.038935856711177,0,0,0,1,0,1,0,0,0,0,0,1
270.0,6.0,32,22,2009,10.239638308916676,0,0,0,1,0,1,0,0,0,0,0,1
179.0,4.0,37,26,2009,10.10524402196869,0,0,0,1,0,1,0,0,0,0,0,1
179.0,4.0,39,27,2009,10.26014749636236,0,0,0,1,0,1,0,0,0,0,0,1
264.0,6.0,24,17,1720,10.146276856097172,10,0,0,1,0,1,0,0,0,0,0,0
264.0,6.0,24,17,1720,10.146276856097172,9,0,0,1,0,1,0,0,0,0,0,0
264.0,6.0,24,17,1720,10.167619484527648,8,0,0,1,0,1,0,0,0,0,0,0
503.0,8.0,22,16,617,11.774527900858468,1,1,0,0,0,0,0,0,0,0,0,0
503.0,8.0,22,16,617,11.784485777414298,0,1,0,0,0,1,0,0,0,0,0,0
456.0,8.0,22,16,617,11.61909465356394,0,1,0,0,0,1,0,0,0,0,0,0
317.0,8.0,19,13,2009,10.534519939024273,3,0,0,1,0,1,0,0,0,0,0,1
317.0,8.0,18,12,2009,10.875421105875668,3,0,0,1,0,1,0,0,0,0,0,1
317.0,8.0,19,13,2009,10.661509135319276,3,0,0,1,0,1,0,0,0,0,0,1
317.0,8.0,18,12,2009,10.727246242006135,3,0,0,1,0,1,0,0,0,0,0,1
317.0,8.0,18,12,2009,10.666417292697274,3,0,0,1,0,1,0,0,0,0,0,1
317.0,8.0,19,13,2009,10.818997980052007,3,0,0,1,0,1,0,0,0,0,0,1
317.0,8.0,19,13,2009,10.835277547857206,2,0,0,1,0,1,0,0,0,0,0,1
317.0,8.0,18,12,2009,10.89081440038412,2,0,0,1,0,1,0,0,0,0,0,1
317.0,8.0,18,12,2009,10.687640206386288,2,0,0,1,0,1,0,0,0,0,0,1
317.0,8.0,18,12,2009,10.747229096720554,2,0,0,1,0,1,0,0,0,0,0,1
317.0,8.0,19,13,2009,10.817395447708488,2,0,0,1,0,1,0,0,0,0,0,1
317.0,8.0,19,13,2009,10.682835364853922,2,0,0,1,0,1,0,0,0,0,0,1
317.0,8.0,19,13,2009,10.558699193753036,2,0,0,1,0,1,0,0,0,0,0,1
317.0,8.0,18,12,2009,10.873906556448501,2,0,0,1,0,1,0,0,0,0,0,1
390.0,8.0,19,14,2009,10.8127738102574,0,0,0,1,0,1,0,0,0,0,0,1
390.0,8.0,19,14,2009,10.961121584475679,0,0,0,1,0,1,0,0,0,0,0,1
390.0,8.0,18,13,2009,11.010249872622438,0,0,0,1,0,1,0,0,0,0,0,1
390.0,8.0,18,13,2009,10.869539405619758,0,0,0,1,0,1,0,0,0,0,0,1
390.0,8.0,19,14,2009,10.712215345197256,0,0,0,1,0,1,0,0,0,0,0,1
390.0,8.0,18,13,2009,10.774801838762809,0,0,0,1,0,1,0,0,0,0,0,1
450.0,8.0,15,10,520,12.310392119492086,10,0,0,1,0,1,0,0,0,0,0,0
500.0,8.0,15,10,520,12.40077968459976,10,0,0,1,0,1,0,0,0,0,0,0
450.0,8.0,14,10,520,12.483670290638255,10,0,0,1,0,1,0,0,0,0,0,0
450.0,8.0,15,9,520,12.483670290638255,9,0,0,1,0,1,0,0,0,0,0,0
500.0,8.0,15,10,520,12.40077968459976,9,0,0,1,0,1,0,0,0,0,0,0
450.0,8.0,15,10,520,12.310392119492086,9,0,0,1,0,1,0,0,0,0,0,0
500.0,8.0,14,10,520,12.509840888978259,8,0,0,1,0,1,0,0,0,0,0,0
450.0,8.0,14,10,520,12.323815680386536,8,0,0,1,0,1,0,0,0,0,0,0
500.0,8.0,14,10,520,12.417107177699299,8,0,0,1,0,1,0,0,0,0,0,0
450.0,8.0,15,9,520,12.49870867683955,8,0,0,1,0,1,0,0,0,0,0,0
235.0,8.0,17,13,1013,10.339675833287133,10,0,0,1,0,1,0,0,0,0,0,0
235.0,8.0,17,12,1013,10.42854147231275,10,0,0,1,0,1,0,0,0,0,0,0
302.0,8.0,19,14,1013,10.401410290946595,9,0,0,1,0,1,0,0,0,0,0,0
302.0,8.0,17,13,1013,10.48517230524678,9,0,0,1,0,1,0,0,0,0,0,0
385.0,8.0,22,20,1013,10.720421929870149,8,0,0,1,0,1,0,0,0,0,0,0
303.0,8.0,18,13,1013,10.52180342247307,8,0,0,1,0,1,0,0,0,0,0,0
303.0,8.0,19,14,1013,10.455387938873837,8,0,0,1,0,1,0,0,0,0,0,0
63.0,4.0,38,31,5657,7.601402334583733,22,1,0,0,1,0,0,1,0,0,0,0
63.0,4.0,38,31,5657,7.601402334583733,22,1,0,0,1,0,0,1,0,0,0,0
63.0,4.0,38,31,5657,7.601402334583733,22,0,0,1,1,0,0,1,0,0,0,0
63.0,4.0,38,29,5657,7.601402334583733,21,0,0,1,1,0,0,1,0,0,0,0
63.0,4.0,38,29,5657,7.601402334583733,21,1,0,0,1,0,0,1,0,0,0,0
63.0,4.0,38,29,5657,7.601402334583733,20,1,0,0,1,0,0,1,0,0,0,0
63.0,4.0,38,29,5657,7.601402334583733,20,0,0,1,1,0,0,1,0,0,0,0
190.0,6.0,21,15,1385,10.001113231320568,14,0,1,0,0,1,1,0,0,0,0,0
190.0,6.0,18,14,1385,10.104426393862145,14,0,1,0,0,1,1,0,0,0,0,0
190.0,6.0,18,14,1385,10.13444053074182,13,0,1,0,0,1,1,0,0,0,0,0
190.0,6.0,19,14,1385,10.029943976488687,13,0,1,0,0,1,1,0,0,0,0,0
190.0,6.0,20,15,1385,10.040244985890988,12,0,1,0,0,1,1,0,0,0,0,0
190.0,6.0,18,14,1385,10.143724181276514,12,0,1,0,0,1,1,0,0,0,0,0
190.0,6.0,16,12,1385,10.15389601499835,14,0,1,0,0,1,1,0,0,0,0,0
190.0,6.0,19,14,1385,10.07285050816569,14,0,1,0,0,1,1,0,0,0,0,0
190.0,6.0,16,12,1385,10.173362006337944,13,0,1,0,0,1,1,0,0,0,0,0
190.0,6.0,19,14,1385,10.093942609226804,13,0,1,0,0,1,1,0,0,0,0,0
190.0,6.0,20,14,1385,10.103608096692797,12,0,1,0,0,1,1,0,0,0,0,0
190.0,6.0,16,12,1385,10.182292842675238,12,0,1,0,0,1,1,0,0,0,0,0
321.0,6.0,28,18,1624,10.782408656940278,2,1,0,0,0,1,0,0,0,0,0,0
321.0,6.0,26,18,1624,10.823092785378114,2,1,0,0,0,1,0,0,0,0,0,0
272.0,4.0,31,21,1624,10.545236170010073,2,1,0,0,0,1,0,0,0,0,0,0
272.0,4.0,29,20,1624,10.607723030081495,2,1,0,0,0,1,0,0,0,0,0,0
272.0,4.0,29,20,1624,10.756540250605696,2,1,0,0,0,1,0,0,0,0,0,0
321.0,6.0,26,18,1624,10.84809359539033,2,1,0,0,0,1,0,0,0,0,0,0
321.0,6.0,28,18,1624,10.7177677069941,2,1,0,0,0,1,0,0,0,0,0,0
272.0,4.0,31,21,1624,10.759943350708097,2,1,0,0,0,1,0,0,0,0,0,0
272.0,4.0,29,20,1624,10.783238773619335,2,1,0,0,0,1,0,0,0,0,0,0
321.0,6.0,26,18,1624,10.773755288097965,2,1,0,0,0,1,0,0,0,0,0,0
321.0,6.0,28,18,1624,10.826277121150113,2,1,0,0,0,1,0,0,0,0,0,0
272.0,4.0,31,21,1624,10.64354217367223,2,1,0,0,0,1,0,0,0,0,0,0
272.0,4.0,31,21,1624,10.71299453421227,2,1,0,0,0,1,0,0,0,0,0,0
272.0,4.0,29,20,1624,10.703716266952133,2,1,0,0,0,1,0,0,0,0,0,0
272.0,4.0,31,22,1624,10.770714082695992,1,1,0,0,0,1,0,0,0,0,0,0
272.0,4.0,31,22,1624,10.64354217367223,1,1,0,0,0,1,0,0,0,0,0,0
335.0,6.0,30,20,1624,10.79294137445669,1,1,0,0,0,1,0,0,0,0,0,0
272.0,4.0,30,22,1624,10.793762797207002,1,1,0,0,0,1,0,0,0,0,0,0
272.0,4.0,31,22,1624,10.724280086931744,1,1,0,0,0,1,0,0,0,0,0,0
335.0,6.0,30,20,1624,10.7177677069941,1,1,0,0,0,1,0,0,0,0,0,0
272.0,4.0,30,22,1624,10.607723030081495,1,1,0,0,0,1,0,0,0,0,0,0
335.0,6.0,28,19,1624,10.773755288097965,1,1,0,0,0,1,0,0,0,0,0,0
272.0,4.0,30,22,1624,10.76734750122231,1,1,0,0,0,1,0,0,0,0,0,0
335.0,6.0,28,19,1624,10.833207704721945,1,1,0,0,0,1,0,0,0,0,0,0
272.0,4.0,31,22,1624,10.545236170010073,1,1,0,0,0,1,0,0,0,0,0,0
335.0,6.0,28,19,1624,10.857959996450335,1,1,0,0,0,1,0,0,0,0,0,0
272.0,4.0,30,22,1624,10.703716266952133,1,1,0,0,0,1,0,0,0,0,0,0
335.0,6.0,30,20,1624,10.83636004400196,1,1,0,0,0,1,0,0,0,0,0,0
272.0,4.0,30,22,1624,10.67812254994234,0,1,0,0,0,1,0,0,0,0,0,0
272.0,4.0,31,22,1624,10.534652940740193,0,1,0,0,0,1,0,0,0,0,0,0
272.0,4.0,30,22,1624,10.59653472809574,0,1,0,0,0,1,0,0,0,0,0,0
335.0,6.0,30,20,1624,10.809647137210824,0,1,0,0,0,1,0,0,0,0,0,0
272.0,4.0,31,22,1624,10.630939536788064,0,1,0,0,0,1,0,0,0,0,0,0
335.0,6.0,30,20,1624,10.757817770687463,0,1,0,0,0,1,0,0,0,0,0,0
335.0,6.0,27,19,1624,10.799493941107576,0,1,0,0,0,1,0,0,0,0,0,0
464.0,6.0,23,17,1624,11.045574314789517,1,1,0,0,1,0,0,0,0,0,0,0
464.0,6.0,23,17,1624,11.00983650257596,1,0,0,1,1,0,0,0,0,0,0,0
464.0,6.0,23,16,1624,11.049237847661642,0,1,0,0,1,0,0,0,0,0,0,0
464.0,6.0,23,16,1624,11.01363307701791,0,0,0,1,1,0,0,0,0,0,0,0
272.0,4.0,28,20,1624,10.629610022590025,2,0,0,1,0,1,0,0,0,0,0,0
272.0,4.0,30,21,1624,10.580022511040418,2,0,0,1,0,1,0,0,0,0,0,0
202.0,4.0,33,21,1624,10.41078696652556,2,0,0,1,0,1,0,0,0,0,0,0
272.0,4.0,30,21,1624,10.728013811152453,2,0,0,1,0,1,0,0,0,0,0,0
321.0,6.0,28,18,1624,10.770924118192763,2,0,0,1,0,1,0,0,0,0,0,0
321.0,6.0,28,18,1624,10.706855916545168,2,0,0,1,0,1,0,0,0,0,0,0
272.0,4.0,28,20,1624,10.751841997398456,2,0,0,1,0,1,0,0,0,0,0,0
272.0,4.0,28,20,1624,10.52529983549145,2,0,0,1,0,1,0,0,0,0,0,0
321.0,6.0,28,18,1624,10.629610022590025,2,0,0,1,0,1,0,0,0,0,0,0
321.0,6.0,26,18,1624,10.750663976978858,2,0,0,1,0,1,0,0,0,0,0,0
321.0,6.0,26,18,1624,10.793762797207002,2,0,0,1,0,1,0,0,0,0,0,0
272.0,4.0,28,20,1624,10.706855916545168,2,0,0,1,0,1,0,0,0,0,0,0
272.0,4.0,30,21,1624,10.470107326624314,2,0,0,1,0,1,0,0,0,0,0,0
272.0,4.0,30,21,1624,10.661040432913284,2,0,0,1,0,1,0,0,0,0,0,0
202.0,4.0,33,21,1624,10.527847197669088,2,0,0,1,0,1,0,0,0,0,0,0
321.0,6.0,26,18,1624,10.676854348197491,2,0,0,1,0,1,0,0,0,0,0,0
335.0,6.0,30,20,1624,10.629610022590025,1,0,0,1,0,1,0,0,0,0,0,0
272.0,4.0,31,22,1624,10.73880681223516,1,0,0,1,0,1,0,0,0,0,0,0
335.0,6.0,30,20,1624,10.717878440381437,1,0,0,1,0,1,0,0,0,0,0,0
272.0,4.0,31,22,1624,10.580022511040418,1,0,0,1,0,1,0,0,0,0,0,0
335.0,6.0,28,19,1624,10.761216533412018,1,0,0,1,0,1,0,0,0,0,0,0
272.0,4.0,31,22,1624,10.67257673667123,1,0,0,1,0,1,0,0,0,0,0,0
272.0,4.0,30,22,1624,10.52529983549145,1,0,0,1,0,1,0,0,0,0,0,0
335.0,6.0,30,20,1624,10.781266120176918,1,0,0,1,0,1,0,0,0,0,0,0
202.0,4.0,32,22,1624,10.527847197669088,1,0,0,1,0,1,0,0,0,0,0,0
272.0,4.0,31,22,1624,10.470107326624314,1,0,0,1,0,1,0,0,0,0,0,0
335.0,6.0,28,19,1624,10.676854348197491,1,0,0,1,0,1,0,0,0,0,0,0
202.0,4.0,32,22,1624,10.41078696652556,1,0,0,1,0,1,0,0,0,0,0,0
272.0,4.0,30,22,1624,10.762382195268975,1,0,0,1,0,1,0,0,0,0,0,0
272.0,4.0,30,22,1624,10.629610022590025,1,0,0,1,0,1,0,0,0,0,0,0
272.0,4.0,30,22,1624,10.717878440381437,1,0,0,1,0,1,0,0,0,0,0,0
335.0,6.0,28,19,1624,10.803872454726505,1,0,0,1,0,1,0,0,0,0,0,0
335.0,6.0,30,20,1624,10.757817770687463,0,0,0,1,0,1,0,0,0,0,0,0
272.0,4.0,30,22,1624,10.606486049146447,0,0,0,1,0,1,0,0,0,0,0,0
335.0,6.0,30,20,1624,10.691853999677008,0,0,0,1,0,1,0,0,0,0,0,0
335.0,6.0,27,19,1624,10.736309715168556,0,0,0,1,0,1,0,0,0,0,0,0
272.0,4.0,31,22,1624,10.451493347426403,0,0,0,1,0,1,0,0,0,0,0,0
272.0,4.0,30,22,1624,10.507694223799426,0,0,0,1,0,1,0,0,0,0,0,0
272.0,4.0,31,22,1624,10.555708566483428,0,0,0,1,0,1,0,0,0,0,0,0
250.0,8.0,23,15,26,10.45722897727895,16,0,0,1,0,1,0,0,0,0,0,0
215.0,6.0,25,17,26,10.329408669211675,16,0,0,1,0,1,0,0,0,0,0,0
215.0,6.0,25,16,26,10.361418600547594,15,0,0,1,0,1,0,0,0,0,0,0
250.0,8.0,24,16,26,10.46555746948913,15,0,0,1,0,1,0,0,0,0,0,0
250.0,8.0,24,15,26,10.455243964904083,14,0,0,1,0,1,0,0,0,0,0,0
320.0,8.0,21,15,1385,10.732388654073693,7,0,0,1,0,1,1,0,0,0,0,0
320.0,8.0,21,15,1385,10.48363399400883,7,0,0,1,0,1,1,0,0,0,0,0
320.0,8.0,21,15,1385,10.566974175677647,7,0,0,1,0,1,1,0,0,0,0,0
320.0,8.0,21,15,1385,10.581673367955913,6,0,0,1,0,1,1,0,0,0,0,0
320.0,8.0,21,15,1385,10.740648493234978,6,0,0,1,0,1,1,0,0,0,0,0
320.0,8.0,21,15,1385,10.580276666483256,6,0,0,1,0,1,1,0,0,0,0,0
320.0,8.0,21,15,1385,10.809748150372926,6,0,0,1,0,1,1,0,0,0,0,0
320.0,8.0,21,15,1385,10.65622352450773,6,0,0,1,0,1,1,0,0,0,0,0
320.0,8.0,21,15,1385,10.499600568082863,6,0,0,1,0,1,1,0,0,0,0,0
320.0,8.0,21,15,1385,10.601522767168849,5,0,0,1,0,1,1,0,0,0,0,0
320.0,8.0,21,15,1385,10.67466002253384,5,0,0,1,0,1,1,0,0,0,0,0
320.0,8.0,21,15,1385,10.757924157061597,5,0,0,1,0,1,1,0,0,0,0,0
320.0,8.0,21,15,1385,10.592902778006396,5,0,0,1,0,1,1,0,0,0,0,0
320.0,8.0,21,15,1385,10.513280297700861,5,0,0,1,0,1,1,0,0,0,0,0
320.0,8.0,21,15,1385,10.82587963326826,5,0,0,1,0,1,1,0,0,0,0,0
200.0,4.0,39,40,2031,10.540090836284206,2,0,0,1,0,1,0,0,0,1,0,0
200.0,4.0,39,40,2031,10.638280388314705,2,0,0,1,0,1,0,0,0,1,0,0
200.0,4.0,39,40,2031,10.504272703223904,2,0,0,1,0,1,0,0,0,1,0,0
200.0,4.0,39,40,2031,10.50919599207217,1,0,0,1,0,1,0,0,0,1,0,0
200.0,4.0,39,40,2031,10.547995807489514,1,0,0,1,0,1,0,0,0,1,0,0
200.0,4.0,39,40,2031,10.6442575495135,1,0,0,1,0,1,0,0,0,1,0,0
200.0,4.0,39,40,2031,10.65845863548799,0,0,0,1,0,1,0,0,0,1,0,0
200.0,4.0,39,40,2031,10.563620718477313,0,0,0,1,0,1,0,0,0,1,0,0
200.0,4.0,39,40,2031,10.525434069084952,0,0,0,1,0,1,0,0,0,1,0,0
268.0,6.0,31,21,2031,10.52328416634614,2,0,0,1,0,1,0,0,0,1,0,0
268.0,6.0,31,21,2031,10.382388978717474,2,0,0,1,0,1,0,0,0,1,0,0
268.0,6.0,31,21,2031,10.596159620247837,2,0,0,1,0,1,0,0,0,1,0,0
268.0,6.0,31,21,2031,10.493521689978726,2,0,0,1,0,1,0,0,0,1,0,0
